Wall time,Step,Value
1617923896.609174,5,2.0999999046325684
1617923926.776123,6,1.7000000476837158
1617924049.507617,10,2.299999952316284
1617924080.372176,11,2.799999952316284
1617924142.806213,13,3.0
1617924173.77846,14,2.9000000953674316
1617924204.509688,15,3.0999999046325684
1617924267.759706,17,1.5
1617924299.732283,18,1.5
1617924331.28305,19,0.800000011920929
1617924362.468882,20,0.8999999761581421
1617924487.274276,24,2.5
1617924766.924751,33,2.200000047683716
1617924798.777832,34,2.0999999046325684
1617924862.271891,36,1.0
1617924956.536864,39,1.2000000476837158
1617924987.71986,40,2.299999952316284
1617925049.836475,42,2.5
1617925111.92535,44,2.200000047683716
1617925143.492544,45,2.200000047683716
1617925206.002214,47,2.299999952316284
1617925268.290261,49,3.5999999046325684
1617925299.50862,50,2.799999952316284
1617925501.921848,53,1.0
1617925533.104742,54,1.2999999523162842
1617925564.471794,55,1.899999976158142
1617925595.674477,56,2.299999952316284
1617925627.177199,57,2.299999952316284
1617925720.617411,60,2.5999999046325684
1617925752.181709,61,2.700000047683716
1617925822.626331,63,2.5
1617925886.028311,65,2.0
1617925917.170825,66,1.2000000476837158
1617925948.227811,67,1.2000000476837158
1617925979.912802,68,2.5
1617926073.321043,71,3.299999952316284
1617926104.229503,72,3.200000047683716
1617926135.358068,73,3.4000000953674316
1617926166.090939,74,3.200000047683716
1617926228.129527,76,1.899999976158142
1617926320.654956,79,1.2000000476837158
1617926475.219431,84,0.4000000059604645
1617926506.097545,85,0.20000000298023224
1617926536.585363,86,0.5
1617926567.322912,87,0.20000000298023224
1617926597.979983,88,0.5
1617926628.319472,89,0.30000001192092896
1617926782.369332,94,1.600000023841858
1617927066.273747,102,0.0
1617927158.917005,105,1.7000000476837158
1617927189.328884,106,1.0
1617927402.559915,113,1.7999999523162842
1617927493.698284,116,3.700000047683716
1617927555.179582,118,3.799999952316284
1617927586.104996,119,3.5
1617927616.256893,120,3.4000000953674316
1617927737.827601,124,2.200000047683716
1617927767.971783,125,2.0999999046325684
1617927798.452432,126,2.0
1617927889.479149,129,2.200000047683716
1617927919.982223,130,2.5
1617928011.154461,133,2.4000000953674316
1617928140.272976,137,0.10000000149011612
1617928201.149759,139,3.200000047683716
1617928261.755364,141,3.700000047683716
1617928292.460547,142,1.5
1617928322.8328,143,1.5
1617928353.355472,144,1.5
1617928475.657032,148,1.899999976158142
1617928535.457728,150,2.0999999046325684
1617928677.913288,153,3.0999999046325684
1617928707.951004,154,3.200000047683716
1617928738.263425,155,2.9000000953674316
1617928799.32121,157,3.5999999046325684
1617928829.431629,158,3.200000047683716
1617928859.438365,159,2.4000000953674316
1617928948.099403,162,2.5999999046325684
1617929013.813987,164,2.4000000953674316
1617929043.761589,165,1.0
1617929104.356698,167,1.0
1617929134.004753,168,1.7999999523162842
1617929224.361674,171,3.0
1617929374.188997,176,2.5999999046325684
1617929404.435819,177,2.9000000953674316
1617929434.146728,178,3.200000047683716
1617929493.513428,180,4.400000095367432
1617929523.838035,181,1.2000000476837158
1617929582.925247,183,3.0999999046325684
1617929642.158105,185,3.5
1617929671.817138,186,3.5
1617929701.60781,187,3.799999952316284
1617929731.549556,188,2.0999999046325684
1617929791.158441,190,3.4000000953674316
1617929820.577978,191,3.0999999046325684
1617930027.21213,198,6.699999809265137
1617930193.272188,202,2.0999999046325684
1617930313.302229,206,1.2000000476837158
1617930342.592799,207,1.7999999523162842
1617930372.26806,208,2.0
1617930487.12147,212,2.5999999046325684
1617930575.708158,215,3.299999952316284
1617930665.216814,218,3.4000000953674316
1617930694.920632,219,5.0
1617930784.413543,222,2.4000000953674316
1617930813.593243,223,3.799999952316284
1617930872.167131,225,10.100000381469727
1617930902.020003,226,10.600000381469727
1617930931.518392,227,9.699999809265137
1617930989.818862,229,12.800000190734863
1617931019.22198,230,15.600000381469727
1617931077.008483,232,16.0
1617931106.307272,233,11.199999809265137
1617931135.614756,234,7.800000190734863
1617931224.0061,237,9.300000190734863
1617931311.931915,240,10.800000190734863
1617931457.659374,245,10.300000190734863
1617931515.873164,247,15.300000190734863
1617931574.528285,249,12.600000381469727
1617931603.644951,250,11.399999618530273
1617931889.080359,255,10.0
1617931977.088211,258,9.300000190734863
1617932007.014827,259,5.900000095367432
1617932036.294606,260,7.5
1617932065.718322,261,9.5
1617932124.713675,263,1.7999999523162842
1617932243.872136,267,0.4000000059604645
1617932303.141362,269,5.099999904632568
1617932363.087044,271,4.199999809265137
1617932422.099045,273,10.100000381469727
1617932570.750185,278,15.300000190734863
1617932629.835266,280,19.600000381469727
1617932747.900856,284,18.899999618530273
1617932895.86655,289,16.700000762939453
1617932955.555371,291,18.200000762939453
1617932986.543686,292,0.10000000149011612
1617933078.023153,295,0.5
1617933139.474661,297,1.2999999523162842
1617933169.773227,298,1.399999976158142
1617933200.687563,299,2.299999952316284
1617933314.408197,301,4.900000095367432
1617933344.891655,302,4.599999904632568
1617933375.062006,303,2.0
1617933496.488485,307,3.700000047683716
1617933527.062168,308,1.399999976158142
1617933587.603933,310,0.6000000238418579
1617933678.416303,313,2.9000000953674316
1617933799.825222,317,3.4000000953674316
1617933829.949082,318,5.300000190734863
1617933860.266883,319,5.5
1617933890.37996,320,4.800000190734863
1617933950.422635,322,5.599999904632568
1617934042.214203,325,0.0
1617934073.058684,326,0.699999988079071
1617934103.686945,327,1.2999999523162842
1617934194.808058,330,2.200000047683716
1617934224.897758,331,3.200000047683716
1617934284.735344,333,11.300000190734863
1617934465.624364,339,13.699999809265137
1617934526.522519,341,3.299999952316284
1617934616.722495,344,9.800000190734863
1617934646.915026,345,11.600000381469727
1617934707.848529,347,15.800000190734863
1617934738.145294,348,11.0
1617934982.783638,353,5.5
1617935012.663742,354,8.300000190734863
1617935073.312437,356,11.300000190734863
1617935133.723494,358,5.900000095367432
1617935163.399855,359,3.5
1617935193.442624,360,4.199999809265137
1617935284.105151,363,7.900000095367432
1617935315.039836,364,7.199999809265137
1617935404.588727,367,10.800000190734863
1617935434.754094,368,11.199999809265137
1617935494.959774,370,13.399999618530273
1617935525.043665,371,13.100000381469727
1617935586.146046,373,17.600000381469727
1617935707.556452,377,10.800000190734863
1617935738.130984,378,14.399999618530273
1617935768.199324,379,14.699999809265137
1617935829.859341,381,-0.8999999761581421
1617935861.026753,382,2.200000047683716
1617935952.351407,385,11.300000190734863
1617935982.973123,386,13.699999809265137
1617936013.286371,387,16.100000381469727
1617936043.670944,388,16.0
1617936105.269822,390,18.399999618530273
1617936135.657635,391,14.5
1617936167.06192,392,13.199999809265137
1617936197.864317,393,13.699999809265137
1617936628.431036,402,7.599999904632568
1617936658.251601,403,10.0
1617951477.407091,405,1.5
1617951571.181896,408,10.289999961853027
1617951789.254394,415,12.600000381469727
1617951821.448412,416,11.800000190734863
1617951947.022779,420,9.600000381469727
1617951977.808914,421,13.800000190734863
1617952009.134038,422,13.600000381469727
1617952070.947588,424,8.600000381469727
1617952132.153692,426,10.399999618530273
1617952256.498538,430,14.5
1617952533.494005,439,6.800000190734863
1617952564.706329,440,1.899999976158142
1617952595.618318,441,2.700000047683716
1617952627.148332,442,1.2999999523162842
1617952687.804993,444,4.0
1617952718.737587,445,8.399999618530273
1617952812.943611,448,10.899999618530273
1617953040.982077,451,13.399999618530273
1617953256.68995,458,15.5
1617953287.318354,459,17.100000381469727
1617953317.736773,460,17.700000762939453
1617953348.034154,461,20.799999237060547
1617953408.72254,463,19.200000762939453
1617953439.551254,464,8.199999809265137
1617953470.127248,465,6.199999809265137
1617953531.384102,467,7.599999904632568
1617953562.497962,468,9.800000190734863
1617953593.665107,469,14.100000381469727
1617953656.591153,471,17.299999237060547
1617953719.220597,473,10.699999809265137
1617953750.247765,474,9.100000381469727
1617953873.260574,478,3.5
1617954086.427248,485,2.9000000953674316
1617954177.354817,488,10.100000381469727
1617954207.847184,489,13.300000190734863
1617954268.086839,491,15.100000381469727
1617954328.418421,493,16.799999237060547
1617954419.192698,496,16.899999618530273
1617954952.982281,507,12.899999618530273
1617955044.063264,510,16.399999618530273
1617955074.628687,511,8.699999809265137
1617955104.9842,512,3.200000047683716
1617955164.67479,514,4.0
1617955224.547211,516,5.199999809265137
1617955255.349753,517,7.099999904632568
1617955315.305479,519,11.800000190734863
1617955466.177994,524,11.600000381469727
1617955496.174176,525,11.0
1617955676.46051,531,16.100000381469727
1617955737.12638,533,22.200000762939453
1617955767.346591,534,14.800000190734863
1617955797.215971,535,16.0
1617955827.501895,536,16.799999237060547
1617955857.944472,537,13.699999809265137
1617955887.87738,538,15.899999618530273
1617955918.066274,539,16.100000381469727
1617955947.772051,540,19.600000381469727
1617955977.608994,541,17.399999618530273
1617956007.951375,542,17.299999237060547
1617956068.465558,544,20.600000381469727
1617956159.329307,547,0.6000000238418579
1617956189.329491,548,5.199999809265137
1617956219.182454,549,8.899999618530273
1617956445.217604,551,11.399999618530273
1617956563.52568,555,15.199999809265137
1617956622.521836,557,19.600000381469727
1617956680.917034,559,21.700000762939453
1617956798.038429,563,21.200000762939453
1617956827.462812,564,18.399999618530273
1617956857.016667,565,13.100000381469727
1617956916.338986,567,6.900000095367432
1617956974.336447,569,9.199999809265137
1617957032.744573,571,14.800000190734863
1617957102.034329,573,14.199999809265137
1617957131.598452,574,8.5
1617957218.341675,577,16.700000762939453
1617957276.878308,579,24.299999237060547
1617957306.015573,580,24.700000762939453
1617957335.012542,581,21.700000762939453
1617957364.240353,582,20.600000381469727
1617957392.929848,583,21.700000762939453
1617957421.85761,584,18.0
1617957479.653837,586,18.399999618530273
1617957508.48814,587,7.5
1617957655.560148,592,7.599999904632568
1617957684.989155,593,10.800000190734863
1617957744.199558,595,14.899999618530273
1617957773.557846,596,15.600000381469727
1617957803.040653,597,18.0
1617957891.282829,600,16.0
1617958059.484999,602,17.0
1617958117.676613,604,15.600000381469727
1617958176.956906,606,18.399999618530273
1617958235.653363,608,16.399999618530273
1617958295.063914,610,9.399999618530273
1617958324.626609,611,9.399999618530273
1617958354.315565,612,10.199999809265137
1617958444.146135,615,2.9000000953674316
1617958564.338571,619,13.0
1617958593.992975,620,10.199999809265137
1617958653.797604,622,11.300000190734863
1617958683.952918,623,12.600000381469727
1617958743.311853,625,13.0
1617958862.934356,629,6.800000190734863
1617959012.498166,634,15.699999809265137
1617959229.983843,641,17.700000762939453
1617959259.953825,642,22.299999237060547
1617959319.381241,644,28.100000381469727
1617959349.690131,645,32.599998474121094
