Wall time,Step,Value
1618070322.077689,816,19.0
1618070383.88475,818,22.0
1618070476.030501,821,14.0
1618070537.986357,823,13.0
1618070568.589648,824,16.0
1618070598.841254,825,17.0
1618070690.977006,828,19.0
1618070783.72468,831,8.0
1618070814.150493,832,15.0
1618070876.605075,834,15.0
1618070937.848791,836,12.0
1618070999.297612,838,21.0
1618071152.685418,843,33.0
1618071213.819468,845,30.0
1618071244.919935,846,33.0
1618071275.937278,847,29.0
1618071306.326315,848,23.0
1618071596.73734,851,18.0
1618071780.526036,857,28.0
1618071842.203511,859,32.0
1618071872.977265,860,28.0
1618071904.026084,861,33.0
1618071934.712874,862,31.0
1618071965.160769,863,23.0
1618072088.323784,867,24.0
1618072149.252528,869,22.0
1618072179.737214,870,23.0
1618072271.832964,873,25.0
1618072302.426924,874,29.0
1618072333.062773,875,33.0
1618072363.613852,876,25.0
1618072394.33372,877,28.0
1618072456.332534,879,17.0
1618072486.777337,880,13.0
1618072517.66671,881,13.0
1618072547.95422,882,15.0
1618072609.833482,884,25.0
1618072702.209393,887,26.0
1618072763.906457,889,28.0
1618072794.858637,890,29.0
1618072856.494685,892,27.0
1618072886.906578,893,29.0
1618072978.77432,896,33.0
1618073009.442916,897,32.0
1618073070.723036,899,28.0
1618073101.462118,900,25.0
1618073439.905816,907,27.0
1618073470.916613,908,27.0
1618073502.456956,909,14.0
1618073533.41258,910,14.0
1618073563.987179,911,14.0
1618073594.573624,912,15.0
1618073625.95142,913,20.0
1618073687.640874,915,27.0
1618073718.260663,916,25.0
1618073748.627168,917,27.0
1618073841.192274,920,27.0
1618073872.01102,921,21.0
1618073902.978852,922,24.0
1618073933.524522,923,24.0
1618073995.516445,925,30.0
1618074179.563871,931,9.0
1618074210.179099,932,15.0
1618074241.219145,933,20.0
1618074303.032835,935,17.0
1618074427.124112,939,24.0
1618074518.984833,942,34.0
1618074611.338937,945,37.0
1618074733.710752,949,21.0
1618074994.924503,952,30.0
1618075025.719981,953,30.0
1618075056.57592,954,31.0
1618075118.073504,956,29.0
1618075149.097268,957,23.0
1618075179.784404,958,24.0
1618075272.120726,961,30.0
1618075302.703158,962,29.0
1618075364.589037,964,31.0
1618075426.090591,966,26.0
1618075456.767072,967,28.0
1618075518.329839,969,25.0
1618075581.109013,971,29.0
1618075611.878802,972,33.0
1618075673.146275,974,32.0
1618075734.667944,976,29.0
1618075765.489655,977,23.0
1618075796.539496,978,24.0
1618075827.091222,979,27.0
1618075919.893987,982,28.0
1618075951.025332,983,29.0
1618075982.202798,984,28.0
1618076075.242211,987,23.0
1618076105.961146,988,21.0
1618076356.15143,996,27.0
1618076449.267441,999,27.0
1618076480.132829,1000,27.0
1618076740.820427,1002,7.0
1618076802.493704,1004,15.0
1618076833.578216,1005,22.0
1618076927.129745,1008,22.0
1618076958.136639,1009,18.0
1618077020.176585,1011,24.0
1618077051.338089,1012,20.0
1618077082.265251,1013,26.0
1618077113.155223,1014,27.0
1618077206.280478,1017,22.0
1618077454.620011,1025,23.0
1618077485.865734,1026,23.0
1618077516.88902,1027,23.0
1618077579.155586,1029,17.0
1618077641.370695,1031,21.0
1618077672.598925,1032,23.0
1618077703.455352,1033,25.0
1618077765.878274,1035,32.0
1618077828.556941,1037,18.0
1618077859.95558,1038,22.0
1618077891.166365,1039,22.0
1618077985.288851,1042,27.0
1618078016.204679,1043,27.0
1618078047.424074,1044,24.0
1618078202.989559,1049,32.0
1618078428.288194,1051,35.0
1618078460.293497,1052,33.0
1618078522.840779,1054,31.0
1618078554.056341,1055,25.0
1618078616.818193,1057,27.0
1618078804.972781,1063,24.0
1618078835.799991,1064,28.0
1618078897.965473,1066,29.0
1618078960.243643,1068,25.0
1618079085.940691,1072,24.0
1618079149.065513,1074,27.0
1618079211.895271,1076,31.0
1618079274.616818,1078,26.0
1618079337.29513,1080,25.0
1618079399.65505,1082,27.0
1618079430.868217,1083,28.0
1618079462.566681,1084,29.0
1618079494.175885,1085,33.0
1618079525.978301,1086,32.0
1618079652.158666,1090,6.0
1618079715.506329,1092,12.0
1618079746.752435,1093,17.0
1618079935.306506,1099,23.0
1618080118.962759,1101,30.0
1618080182.4081,1103,28.0
1618080213.901482,1104,24.0
1618080245.837592,1105,24.0
1618080434.788377,1111,24.0
1618080529.914718,1114,11.0
1618080594.107323,1116,10.0
1618080689.73721,1119,15.0
1618080784.84644,1122,23.0
1618080816.775387,1123,25.0
1618080880.093374,1125,15.0
1618080911.493165,1126,18.0
1618080943.110509,1127,20.0
1618080974.292631,1128,22.0
1618081037.991499,1130,28.0
1618081069.427838,1131,25.0
1618081132.856849,1133,22.0
1618081164.434701,1134,19.0
1618081196.33331,1135,19.0
1618081291.27968,1138,20.0
1618081322.731985,1139,13.0
1618081386.319038,1141,11.0
1618081640.256283,1149,31.0
1618081671.934724,1150,29.0
1618081865.41112,1151,34.0
1618081897.612439,1152,39.0
1618081993.805145,1155,22.0
1618082025.874522,1156,15.0
1618082057.778155,1157,17.0
1618082152.830159,1160,24.0
1618082185.091524,1161,25.0
1618082216.834852,1162,25.0
1618082311.561698,1165,21.0
1618082690.870879,1177,35.0
1618082785.946628,1180,35.0
1618082849.061624,1182,36.0
1618082880.973169,1183,27.0
1618082944.373806,1185,16.0
1618082976.212738,1186,13.0
1618083072.318055,1189,17.0
1618083167.799292,1192,31.0
1618083200.078974,1193,31.0
1618083232.015991,1194,29.0
1618083263.929502,1195,32.0
1618083295.810042,1196,34.0
1618083327.581801,1197,33.0
1618083359.544935,1198,27.0
1618083391.401858,1199,25.0
1618083659.927635,1201,24.0
1618083724.236407,1203,18.0
1618083756.552303,1204,21.0
1618083820.228255,1206,22.0
1618083883.995742,1208,28.0
1618083947.747065,1210,34.0
1618083979.689414,1211,24.0
1618084011.68314,1212,24.0
1618084043.280475,1213,26.0
1618084075.231406,1214,27.0
1618084107.293432,1215,30.0
1618084234.790613,1219,14.0
1618084394.450384,1224,33.0
1618084426.945175,1225,21.0
1618084491.342884,1227,18.0
1618084523.619984,1228,14.0
1618084651.770127,1232,21.0
1618084683.471408,1233,21.0
1618084715.749419,1234,22.0
1618084780.754882,1236,22.0
1618084876.946739,1239,15.0
1618084973.31087,1242,22.0
1618085037.790123,1244,27.0
1618085102.165663,1246,33.0
1618085134.55076,1247,27.0
1618085198.438456,1249,26.0
1618085230.68878,1250,26.0
1618085524.376657,1253,14.0
1618085556.503366,1254,17.0
1618085588.418823,1255,21.0
1618085652.539915,1257,23.0
1618085684.804029,1258,27.0
1618085717.018766,1259,24.0
1618085780.887597,1261,27.0
1618085813.306726,1262,26.0
1618085845.274429,1263,24.0
1618085877.486693,1264,28.0
1618085909.76022,1265,31.0
1618085942.114019,1266,18.0
1618086102.758854,1271,24.0
1618086134.761942,1272,26.0
1618086198.486813,1274,22.0
1618086327.412909,1278,14.0
1618086359.581924,1279,12.0
1618086424.045656,1281,15.0
1618086552.19643,1285,23.0
1618086617.08901,1287,20.0
1618086681.231198,1289,31.0
1618086745.593364,1291,26.0
1618086777.838147,1292,23.0
1618086810.103047,1293,27.0
1618086842.279889,1294,25.0
1618086907.075569,1296,20.0
1618087003.590144,1299,24.0
1618087035.662502,1300,24.0
1618087250.548676,1302,26.0
1618087282.364259,1303,30.0
1618087314.332513,1304,32.0
1618087378.186644,1306,30.0
1618087506.376485,1310,25.0
1618087571.213265,1312,28.0
1618087603.39222,1313,33.0
1618087669.427064,1315,5.0
1618087701.972592,1316,10.0
1618087800.226732,1319,21.0
1618087832.886516,1320,21.0
1618087995.621387,1325,29.0
1618088028.082775,1326,28.0
1618088060.378093,1327,33.0
1618088092.552098,1328,27.0
1618088157.279202,1330,28.0
1618088222.282387,1332,29.0
1618088254.224709,1333,25.0
1618088286.193248,1334,16.0
1618088318.542509,1335,21.0
1618088351.076172,1336,13.0
1618088383.651301,1337,18.0
1618088481.734301,1340,21.0
1618088579.595128,1343,21.0
1618088644.839188,1345,23.0
1618088709.425438,1347,26.0
1618088741.262435,1348,26.0
1618088773.264841,1349,31.0
1618088805.593375,1350,27.0
1618088955.262269,1351,24.0
1618089086.126571,1355,17.0
1618089216.245602,1359,27.0
1618089281.995345,1361,10.0
1618089314.373249,1362,14.0
1618089413.302412,1365,7.0
1618089445.821338,1366,11.0
1618089478.013761,1367,14.0
1618089575.135747,1370,27.0
1618089673.152731,1373,18.0
1618089705.735004,1374,14.0
1618089738.085993,1375,14.0
1618089804.060579,1377,18.0
1618089836.697067,1378,21.0
1618089869.21564,1379,21.0
1618089967.346941,1382,25.0
1618090032.797909,1384,29.0
1618090064.980892,1385,24.0
1618090097.473024,1386,24.0
1618090129.689435,1387,26.0
1618090162.551372,1388,28.0
1618090194.926233,1389,33.0
1618090260.123763,1391,28.0
1618090292.752826,1392,29.0
1618090390.482012,1395,28.0
1618090554.903395,1400,26.0
1618091121.146185,1412,21.0
1618091153.218036,1413,21.0
1618091187.095432,1414,2.0
1618091221.101558,1415,7.0
1618091351.410344,1419,17.0
1618091449.443969,1422,21.0
1618091482.206106,1423,26.0
1618091547.039479,1425,30.0
1618091579.575853,1426,38.0
1618091613.539807,1427,1.0
1618091646.594268,1428,6.0
1618091711.764648,1430,12.0
1618091776.052013,1432,25.0
1618091809.152624,1433,30.0
1618091841.508175,1434,27.0
1618091906.329046,1436,23.0
1618091939.197899,1437,27.0
1618091972.242491,1438,31.0
1618092037.356289,1440,26.0
1618092102.842612,1442,29.0
1618092298.876093,1448,33.0
1618092363.924244,1450,36.0
1618092733.645487,1455,18.0
1618092766.001326,1456,23.0
1618092896.444696,1460,8.0
1618093060.555739,1465,26.0
1618093093.369294,1466,21.0
1618093223.876819,1470,26.0
1618093355.142623,1474,33.0
1618093452.574611,1477,37.0
1618093550.609738,1480,27.0
1618093583.112196,1481,29.0
1618093615.605464,1482,28.0
1618093714.136909,1485,31.0
1618093747.050025,1486,28.0
1618093845.29184,1489,21.0
1618093910.545753,1491,27.0
1618093943.402093,1492,30.0
1618093975.920144,1493,26.0
1618094205.866568,1500,34.0
1618094407.372794,1501,10.0
1618094440.057593,1502,13.0
1618094472.656721,1503,10.0
1618094538.044995,1505,23.0
1618094570.894673,1506,26.0
1618094604.140112,1507,31.0
1618094636.304759,1508,26.0
1618094669.180074,1509,26.0
1618094701.798275,1510,31.0
1618094734.59837,1511,24.0
1618094768.4107,1512,8.0
1618094801.710901,1513,9.0
1618094905.585164,1516,12.0
1618094973.287055,1518,21.0
1618095140.609328,1523,27.0
1618095173.459617,1524,29.0
1618095206.889246,1525,31.0
1618095273.156653,1527,26.0
1618095505.057977,1534,23.0
1618095570.441712,1536,23.0
1618095736.134086,1541,31.0
1618095769.15302,1542,34.0
1618095902.752953,1546,24.0
1618095968.902016,1548,20.0
1618096001.877261,1549,23.0
1618096219.912773,1551,26.0
1618096253.665486,1552,8.0
1618096318.802132,1554,12.0
1618096351.921449,1555,17.0
1618096550.190333,1561,26.0
1618096583.227394,1562,29.0
1618096616.081635,1563,26.0
1618096782.42757,1568,7.0
1618096815.658031,1569,12.0
1618097115.304373,1578,12.0
1618097148.134961,1579,12.0
1618097247.865355,1582,23.0
1618097281.503322,1583,25.0
1618097314.901822,1584,27.0
1618097381.658869,1586,27.0
1618097448.63798,1588,33.0
1618097515.568032,1590,33.0
1618097615.748185,1593,10.0
1618097649.186981,1594,13.0
1618097715.788166,1596,20.0
1618097748.925033,1597,25.0
1618097816.227414,1599,30.0
1618098060.185754,1601,16.0
1618098092.673117,1602,17.0
